Site,MedianLogRho,MedianRho,rho_T1s,rho_T10s,rho_T100s,Nperiods,Lat,Lon
SAMTEX.rtz205.2005,8.579035617082628,379346094.38844657,1163698609.835103,657883654.2208174,372631101.4120745,80,,
SAMTEX.rtz206.2005,8.466928754719975,293041247.65738475,738097299.9415859,792388500.5822935,195565830.44184816,80,,
SAMTEX.rtz207.2005,7.6781071668763765,47654856.582799576,213319204.94584766,252465518.35102454,0.0,59,,
SAMTEX.rtz208.2005,10.819132409682858,65937489782.83354,173194616115.20837,47432484.57828952,882651550822.458,47,,
SAMTEX.rtz209.2005,7.17376379121376,14919827.131456397,3092015.627491581,19103527.510687117,1017766235.167898,80,,
SAMTEX.rtz210.2005,6.599704602004864,3978364.7847830635,3910796.3957007434,807029.7879414338,334393.7107456025,67,,
SAMTEX.rtz211.2005,6.606124896768871,4037614.9219822898,20562060.057821583,2565963.004591372,327697.605343048,84,,
SAMTEX.rtz212.2005,7.976938567767999,94828431.62073374,213659459.116134,82298273.68030444,103421044.19154157,47,,
SAMTEX.rtz213.2005,7.597332280627925,39566923.256719865,89030678.72229782,31437566.91304744,15105734.38524741,71,,
SAMTEX.rtz401.2005,8.677374312223405,475745087.1999079,717694261.9959784,982253406.6450814,1010069834.5756614,72,,
SAMTEX.rtz402.2005,8.549625571341295,354507617.3349026,280459331.2733802,504410462.4770479,575408754.6142416,84,,
SAMTEX.rtz403.2005,7.5390787721934345,34600212.989000134,19093038.03711058,98441632.52461782,202535813.85703295,47,,
SAMTEX.rtz404.2005,7.932526589599343,85610412.49323182,30515384.706861537,154642011.53115234,295546515.26592684,60,,
SAMTEX.rtz407.2005,7.609231450527142,40665999.45803741,31795077.464632843,111634017.19761774,190097344.7616617,72,,
SAMTEX.rtz408.2005,7.302494677885058,20067564.97824116,8599813.752213191,42450245.82260171,88153536.95906198,80,,
SAMTEX.rtz409.2005,5.709728795534678,512541.2167239723,154791.28762166193,753822.1873005937,1771067.788005679,80,,
SAMTEX.rtz410.2005,7.026931071689303,10639741.379756056,3974012.5022732005,15956925.569158493,0.0,89,,
SAMTEX.rtz411.2005,6.701164653872359,5025330.785510306,2759194.632399859,10430428.26067748,34037689.70950187,47,,
SAMTEX.rtz412.2005,6.6817143976320965,4805232.41023186,3068509.538654899,81624920.77081446,99501692.9154044,72,,
SAMTEX.rtz413.2005,6.756465414912739,5707756.205847044,3302708.8499468374,8873856.63359784,28636979.15774273,58,,
SAMTEX.rtz414.2005,6.53462256670984,3424700.2597543118,2120942.141430542,5326914.372744809,21910258.144867565,47,,
SAMTEX.rtz415.2005,6.988690491194241,9742950.390383895,5888361.445743246,17470547.2124739,58980035.50250656,80,,
SAMTEX.rtz416.2005,6.4864316037460545,3065007.938846627,1887588.7544001818,3928454.972337496,20444646.17307335,52,,
SAMTEX.rtz417.2005,6.737324578732508,5461658.966841298,3779003.6385315796,11264079.061809726,38759331.57439923,80,,
SAMTEX.rtz418.2005,7.148759169342316,14085075.178036043,10146276.155272871,150225960.03238276,101628808.39477982,47,,
SAMTEX.rtz419.2005,7.209566401197284,16201916.93215425,8056964.5737784915,27848503.84469458,92842652.07559821,49,,
SAMTEX.rtz420.2005,6.6034475150903456,4012800.0025478043,1014330.9717998945,4416964.018309527,9155056.616599094,67,,
SAMTEX.rtz421.2005,6.160225465188589,1446190.3696453557,581535.7477312145,3194081.1202999847,2752298.3538371306,80,,
SAMTEX.rtz422.2005,7.780550369642274,60332367.7582858,51660522.18694078,96753950.41326311,156918671.28399143,51,,
SAMTEX.rtz424.2005,8.219877794201285,165911998.32185128,198165766.3999885,214237642.96027818,160893720.78660744,56,,
SAMTEX.rtz425.2005,8.943499203349182,878009476.5128398,1585998871.7187824,919047024.1571856,599985508.2392048,47,,
SAMTEX.rtzf01.2005,6.741696176080673,5516913.517751289,3365171.354887562,11650904.60331293,36921316.74518155,80,,
SAMTEX.rtzf02.2005,7.139766976205902,13796438.082711462,7726844.851076776,40079313.96519441,111012788.39935008,47,,
SAMTEX.rtzf03.2005,7.1769285807196175,15028947.962653607,10503413.518301263,40394476.960760385,88917533.1473432,47,,
SAMTEX.rtzfb1.2005,8.037002418201011,108893615.66367757,66245525.87764355,212707432.7295364,324965333.4411795,47,,
SAMTEX.san001.2008,7.438136812756001,27424379.66933024,13247997.424231049,40758192.718178354,68562658.87705293,86,,
SAMTEX.san002.2008,7.3752500269436965,23727393.182777382,7972822.069382279,43065705.564993136,67020174.47113513,84,,
SAMTEX.san003.2008,7.402465672393028,25261880.26689868,7595943.618229572,46820028.07749991,77134655.61203806,84,,
SAMTEX.san004.2008,7.504598011912501,31959355.44617251,6394208.187329727,51767034.845478356,61476961.527182296,88,,
SAMTEX.san006.2008,6.964497986563034,9215056.165237017,2202576.052683437,8434148.173296887,25014120.796101067,84,,
SAMTEX.san007.2008,7.363408131517367,23089159.907161087,4290152.576088308,25899444.225163516,67136875.61833538,80,,
SAMTEX.san008.2008,7.302761462131409,20079896.138624813,10925530.289488208,41600664.08527467,98257084.09384201,80,,
SAMTEX.san009.2008,7.394032600899958,24776080.356355593,8581860.996613227,39484509.658788204,71889666.39602625,84,,
SAMTEX.san010.2008,7.18013105817667,15140180.686797844,4964591.339615974,26292513.72893082,78131692.6979698,84,,
SAMTEX.san011.2008,7.228724509025863,16932633.526368625,4181684.221839241,22947807.88599361,74356705.98054135,84,,
SAMTEX.san012.2008,7.654850389629812,45170031.10544948,10035021.89007084,64981963.65252527,189209191.6921907,88,,
SAMTEX.san013.2008,6.959588875703691,9111478.940197648,2513538.5873420327,17914893.895445537,50024973.312412366,84,,
SAMTEX.san014.2008,7.316699372649481,20734777.177059937,4280873.997490702,29766166.911682107,81600158.47690263,88,,
SAMTEX.sso101.2005,9.116144099032962,1306604347.9121222,2233726533.3546324,1325023245.7142541,812290865.9485428,47,,
SAMTEX.sso102.2005,8.998447613417778,996431878.7250651,1873702060.424684,772590475.5746684,385778869.29258955,84,,
SAMTEX.sso103.2005,8.621444893431688,418258613.4682263,1183738506.274204,450064764.71452826,210731771.4945921,88,,
SAMTEX.sso104.2005,8.839277827997844,690681507.1152143,1374781208.9671798,505895366.8567531,226468421.22045392,85,,
SAMTEX.sso105.2005,6.75658346752747,5709307.934365556,8878022.86655379,5280040.652149255,1904145.7556445461,64,,
SAMTEX.sso106.2005,7.640599676631917,43711899.24549383,138018373.64433104,91902387.65276843,45372248.04761413,88,,
SAMTEX.sso107.2005,7.708865135698802,51152296.430782,138873954.3153009,117346785.29405689,61680285.594127804,88,,
SAMTEX.sso108.2005,7.644591094000796,44115488.6399862,66070962.39184844,80000083.94229443,51973429.73192275,88,,
SAMTEX.sso109.2005,7.659785177747775,45686214.844440006,50598592.34795,70175893.85089453,52249600.04943981,88,,
SAMTEX.sso110.2005,7.603149464824746,40100470.184652686,25213874.665100776,55737975.36014034,52474580.93152534,84,,
SAMTEX.sso111.2005,6.455573103531836,2854783.010698006,1919463.148690235,5113746.827836008,4984015.734360559,88,,
SAMTEX.sso112.2005,7.7120048016811715,51523434.11251418,21531839.02509764,54043260.70477844,68733692.84704755,84,,
SAMTEX.sso113.2005,7.770109949938033,58899275.12393989,31565823.99235467,89517061.5640167,100870361.36272001,88,,
SAMTEX.sso114.2005,7.487639172176214,30735421.418095767,36971140.2267301,36834404.458246194,30896033.62345799,88,,
SAMTEX.sso115.2005,8.075602582667347,119015241.62946886,149180932.8945669,203681026.56470788,130593483.64164183,88,,
SAMTEX.sso116.2005,8.128552767727125,134447511.34073615,60238154.35454393,157160566.7486455,174904415.65221336,88,,
SAMTEX.sso117.2005,8.854085719555837,714637364.8290809,444748325.5738874,1112667762.4231646,1237814690.472938,47,,
SAMTEX.sso118.2005,8.155350991507929,143004923.99750784,65390920.898061566,197328393.0739305,184253368.31948322,88,,
SAMTEX.win002.2006,6.75861140739144,5736029.911811965,3360781.911837499,7745478.967265546,14378364.250941265,84,,
SAMTEX.win003.2006,6.424348566278216,2656737.0129741593,1419595.8612032302,3367934.601179794,5260587.48980802,84,,
SAMTEX.win004.2006,7.054427531578252,11335156.78561527,7534994.497341602,13481485.923780607,21240205.86844466,84,,
SAMTEX.win005.2006,6.266621009710207,1847655.5449813884,1003386.3825423983,1752750.7195962218,2490418.894727103,84,,
SAMTEX.win006.2006,6.226606738328804,1685026.511734999,1283616.5343039767,2059976.5103923571,1143531.200669753,84,,
SAMTEX.win007.2006,7.597227125586377,39557344.13940252,66546572.359809615,45009443.54642841,30506674.556036975,84,,
SAMTEX.win008.2006,7.081955948355428,12076913.295497002,10127518.506557671,15949528.084253205,8608174.658225691,86,,
SAMTEX.win009.2006,8.475616471102008,298962331.0458826,745477321.1317075,284134300.6343903,107018775.03293954,86,,
SAMTEX.win010.2006,8.716082350678715,520094607.2348459,940590764.9132445,542415208.9152479,277864977.07646716,84,,
SAMTEX.win011.2006,8.043202810465612,110459433.21668133,148428538.27178916,113000086.77036823,70500932.79759637,84,,
SAMTEX.win012.2006,7.937713914254639,86639096.41511032,198406239.99370295,51030188.213861965,16975448.16935757,84,,
SAMTEX.win013.2006,7.966024606853329,92475056.82418843,180531422.744443,72116994.71715535,42510784.26443163,84,,
SAMTEX.win014.2006,8.444937566776604,278572067.0741607,344625461.1200977,244374493.1071589,163439182.3308079,84,,
SAMTEX.win015.2006,8.879425266256355,757574357.6440485,958935004.956328,913442297.4091182,843051983.6289592,84,,
SAMTEX.win016.2006,8.593801609245267,392465611.60232574,945044002.0863848,511655723.5796593,377242417.3226665,88,,
SAMTEX.win017.2006,8.766696415091218,584381441.125531,1196344199.988805,684854269.9830743,515809414.8886277,84,,
SAMTEX.win018.2006,8.722097234378477,527347916.3586129,821436364.7456146,607779275.1518229,543424026.2577165,88,,
SAMTEX.win019.2006,8.628347905528155,424959855.35351604,757202486.1620779,413812836.0635233,229648942.27769795,84,,
SAMTEX.win020.2006,8.719922693067904,524714049.7975596,1565254717.366499,715380772.7642163,388520050.0027557,88,,
SAMTEX.win021.2006,8.555169680635181,359062194.31508946,683563733.9919542,330490974.7689711,269034227.05698866,84,,
SAMTEX.win022.2006,9.136364034566927,1368875764.6545358,2357432462.3161793,1051909113.1342576,461673137.80410135,85,,
SAMTEX.win023.2006,8.690162337719848,489961931.15579027,1266849856.2919629,623416581.461259,250926349.95986527,84,,
SAMTEX.win024.2006,8.456431244716743,286042947.6200266,972932812.7335514,442052554.7433954,163033596.37347543,88,,
SAMTEX.win025.2006,8.507730510654346,321907066.67560714,1045859992.5420865,457800794.27982986,162237449.2755514,83,,
SAMTEX.win026.2006,7.232496155576042,17080326.00294695,51836289.491228,30330120.374069992,11916406.432112554,88,,
SAMTEX.win027.2006,7.789830996701399,61635510.400305346,113118305.67029662,70564857.46592978,26916615.722479265,84,,
SAMTEX.win029.2006,7.469160884503069,29455125.976154532,73402881.56522277,32198912.17466882,12417496.326978615,82,,
SAMTEX.win030.2006,8.744516683172915,555285947.7003942,1383308087.1172059,519685840.3355045,197372498.51934972,88,,
SAMTEX.win031.2006,8.361652027162698,229959855.54582098,334731023.31107634,148348634.57742935,58023321.83741772,84,,
SAMTEX.win032.2006,7.556873145775498,36047333.603204235,46303404.67187229,17994632.24995573,4683600.828964725,88,,
SAMTEX.win033.2006,8.126089478163491,133687092.51418537,133020044.13564788,104479364.81434342,35092919.02644644,84,,
SAMTEX.win034.2006,7.597632999022704,39594330.056789756,63702466.59654654,60505717.538770534,24225146.67537383,88,,
SAMTEX.win035.2006,8.22139219216094,166491548.33196425,373836714.4448314,108291706.23608583,38654004.65269476,47,,
SAMTEX.win036.2006,7.587143052432906,38649426.35893353,60143486.61253888,25199158.496777687,5547863.040715818,47,,
SAMTEX.win037.2006,8.109987618772633,128821282.57297342,139587988.589284,57216385.2938726,31326844.739089616,47,,
SAMTEX.win038.2006,8.275076708204855,188398182.24798626,339994902.5242139,104613962.54249983,19315448.85683982,47,,
SAMTEX.win039.2006,8.714585600776863,518305241.49562985,1099753738.7908485,211653491.99979258,50623563.04376337,47,,
SAMTEX.win040.2006,8.355074600923237,226503335.0222528,202939511.73133832,922659314.2584395,5735824.846824532,47,,
SAMTEX.win041.2006,8.54172213470993,348114517.1513591,382964347.52550125,121993826.8847283,11995777.248632938,47,,
SAMTEX.win042.2006,8.380125452227182,239952595.66111037,266915092.72179985,233922065.49665272,16585560.650838874,47,,
SAMTEX.wita13.2004,10.001757318065096,10040545720.063097,1777191536.5462186,205307210676.09787,387381284533.5077,78,,
SAMTEX.wita15.2004,8.860969292151726,726054618.1613846,456578360.2112747,25144716338.30464,357930896419.5559,74,,
SAMTEX.wita16.2004,8.137734084282275,137320091.546352,60795362.342460945,1210679789.1994872,9196603492.780556,74,,
SAMTEX.wita18.2004,8.704237207838416,506101014.46254724,91812588.43677369,4133244080.5395637,38749761893.82367,76,,
SAMTEX.wita19.2004,8.866446986885675,735270237.613134,216855168.9488226,7507898336.871372,29792031444.340996,76,,
SAMTEX.wita20.2004,7.03710099630856,10891833.562992463,1793688.4311708538,3609472.1864881366,9289534.293640917,72,,
SAMTEX.wita21.2004,8.413981950836076,259407155.09502453,326972134.4246811,3812253593.685573,9760144931.444992,66,,
SAMTEX.wita22.2004,4.639836005037701,43635.1029586251,19595.608559168028,5229.212828210503,3065.0740444083012,77,,
SAMTEX.wita23.2004,6.22031965179462,1660808.8552871363,426779.6078745634,369746.74563915597,2464119.0633987677,80,,
SAMTEX.wita24.2004,7.809346150494766,64468289.94773433,52264231.60346812,340807999.92106473,480032288.5547074,72,,
SAMTEX.wita25.2004,9.307783430794064,2031343790.0986612,1075476082.6952395,28403885477.611015,55031923915.91126,77,,
SAMTEX.wita26.2004,10.27163336675285,18691035689.655636,16665954851.418638,1042729977768.5046,5729761887738.698,73,,
SAMTEX.wita27.2004,10.279387415674105,19027749077.997746,15599322918.280933,223305688692.87955,1197999637253.4807,71,,
SAMTEX.wita28.2004,9.019162533905945,1045111277.000759,474732953.5374106,62136253020.2052,5517174840.926511,76,,
SAMTEX.wita29.2004,9.486682533987157,3066779376.074856,1416815536.0569098,72243750514.43213,57614527413.17566,67,,
SAMTEX.wita30.2004,10.515383452310973,32762984194.392097,17529695968.931046,687842870031.071,357562761561.3304,71,,
SAMTEX.wita31.2004,9.545579720573668,3512203898.098705,2916169777.3249025,234821639197.7733,35906410086.71136,72,,
SAMTEX.wita32.2004,9.277117987072272,1892857791.4565108,1194736906.887771,168812586657.5282,30783988524.529865,74,,
SAMTEX.wita33.2004,10.218572910580162,16541424635.551266,15896521626.385597,400542972639.8866,108441916777.31642,73,,
SAMTEX.wita34.2004,9.636299080560306,4328117879.185519,3751462772.194923,179584176275.611,82814817004.93134,71,,
SAMTEX.wita35.2004,8.862711231421407,728972644.7947448,678184638.0363848,51133986582.70406,8634705169.379599,71,,
SAMTEX.wita36.2004,9.771631954055666,5910605234.304911,4371716705.247099,1570440396533.856,259527378961.6831,76,,
SAMTEX.wita37.2005,8.77991834556912,602446305.7149347,540968526.9970952,16080561775.652925,15926303899.065374,70,,
SAMTEX.wita38.2005,10.08620319269335,12195600591.592272,10633738190.130365,105055467592.26021,146654427074.85715,71,,
SAMTEX.wita39.2005,10.184086432797182,15278701029.636631,5556141504.985902,251811151084.93387,188347683466.96457,74,,
SAMTEX.wita40.2005,11.053377351641894,113077800316.50493,90094806893.79477,1138784499360.6045,2370659100271.449,69,,
SAMTEX.wita41.2005,8.991713024110904,981099431.6141634,608190786.1436044,59109687201.47104,79993402032.89679,70,,
SAMTEX.wita42.2005,8.452959817977483,283765646.915082,135080271.72617063,2139515595.0537891,11173944682.455845,70,,
SAMTEX.wita43.2005,9.965021800210916,9226177384.880396,12976406255.553017,8330635086.515091,18042658720.177006,74,,
SAMTEX.wita44.2005,8.333996811021564,215772856.51219097,471614340.57325363,222140460.10368195,258371244.37957495,72,,
SAMTEX.wita45.2005,9.858999479458149,7227689372.966519,3551427234.852709,64917762507.506454,1583306951527.028,74,,
SAMTEX.wita46.2005,8.625745870487044,422421360.03328687,195684944.3708247,2003084103.7619479,3517946256.549601,76,,
SAMTEX.wita47.2005,8.9043239692761,802276311.736854,455634281.07863367,6239886503.739987,4546843377.57505,72,,
SAMTEX.wita48.2005,9.920685445369775,8330775772.921716,4050361771.3550572,57881916795.52728,591209782584.813,74,,
SAMTEX.witb10.2004,9.89228144500513,7803356440.514634,6352017761.8520155,97062838416.2487,66947669756.17656,76,,
SAMTEX.witb11.2004,9.979048346406818,9529022368.312801,8697302116.927689,1719504343622.4688,33911240080.620808,76,,
SAMTEX.witb12.2004,10.00936189230964,10217905747.148663,3270818221.7197804,170399092946.57007,44296441077.479385,76,,
SAMTEX.witb13.2004,10.530314893010763,33908993026.840588,22188546000.741474,679086205026.6759,47122473735.57461,73,,
SAMTEX.witb14.2004,10.401464059559625,25203685955.809265,21465264095.215954,121354701581.64725,55213055802.95985,69,,
SAMTEX.witb15.2004,9.485517661012784,3058564623.5239544,2291310236.5138617,196210595785.34537,99816074278.56468,68,,
SAMTEX.witb16.2004,9.577095242063125,3776550027.0262966,2581713946.329314,7073826546.665976,14188793396.143904,71,,
SAMTEX.witb17.2004,9.6205581320805,4174054661.4331374,3069774903.331025,255716443979.24286,55226138733.71713,70,,
SAMTEX.witb18.2004,10.0246663860393,10584403458.905403,8884295491.111752,576644438013.1373,73315310177.51642,68,,
SAMTEX.witb19.2004,9.102247780174135,1265458129.6227193,878521205.8545772,62588185024.316864,5362701108.231452,75,,
SAMTEX.witb20.2004,7.004401223750295,10101857.170312135,4573791.567644457,137719471.416283,70398234.0947258,68,,
SAMTEX.witb21.2004,6.490304413205006,3092462.2952035847,690491.9569461757,3659522.727486408,801807.9031987848,76,,
SAMTEX.witb22.2004,8.032254819583702,107709700.82254069,87212072.87625885,1679158018.7076738,1218869639.938177,70,,
SAMTEX.witb23.2004,10.502624288258115,31814440373.636963,6846733676.992529,955114078046.23,501702032803.34,76,,
SAMTEX.witb24.2004,9.904029978761107,8017334040.50896,9886694840.968079,229364828084.0671,517169165093.3667,67,,
SAMTEX.witb25.2004,9.805473335808928,6389595062.226266,2210565474.541328,342774404912.9192,345451127297.2765,73,,
SAMTEX.witb26.2004,9.764001996166114,5807670869.195264,5696182978.699771,208498671077.22577,490739663312.5648,68,,
SAMTEX.witb27.2004,9.455346526063305,2853294019.1632767,1616103859.174366,62272830386.94954,55205598944.91169,75,,
SAMTEX.witb28.2004,10.795147153914572,62394621411.65943,23903782809.750378,2225796165551.4326,4190497213977.284,75,,
SAMTEX.witb29.2004,9.745217002476554,5561820935.051423,6329045617.565198,3602175253125.4614,17054407720113.287,69,,
SAMTEX.witb31.2004,10.503029423518917,31844132589.13124,11683044206.977343,2080517216213.5535,4995398234922.159,72,,
SAMTEX.witb32.2004,11.269572277972301,186025413245.36685,163302209525.86517,2829493655566.383,20582759194091.49,70,,
SAMTEX.witb33.2004,11.211183408400123,162623539182.8122,301090505165.0907,5541440035846.105,8826357037344.242,68,,
SAMTEX.witb34.2004,10.608750940769294,40621030883.82247,9533090380.140894,993942635043.4294,14092502017475.473,76,,
SAMTEX.witb35.2004,9.551525339981144,3560617647.304615,1649752098.6586425,156803657161.26425,836710142259.822,74,,
SAMTEX.witb36.2004,10.062640951601317,11551568335.37512,3998087888.6197467,160851942040.12253,1257607916029.7664,74,,
SAMTEX.zim101.2005,7.939990807868749,87094515.5628126,179526381.30764994,142974845.1949271,80676768.560193,28,,
SAMTEX.zim102.2005,7.699285708415597,50036359.98945424,130414242.12918124,54292742.416577056,26766913.0662982,47,,
SAMTEX.zim103.2005,9.180939504723096,1516839063.852458,5661827055.330057,2337896855.9145327,1148920247.8813703,28,,
SAMTEX.zim104.2005,7.995722480762384,99019899.39803682,267325025.92993852,103176866.93019797,39039325.67650409,47,,
SAMTEX.zim105.2005,8.147401945967815,140411263.0393123,308994905.51741105,208971603.12828308,123050010.67279196,47,,
SAMTEX.zim106.2005,8.082539998064876,120931655.45969182,288337175.82497406,137040730.88726822,60836392.39365864,47,,
SAMTEX.zim107.2005,9.274094604078288,1879726240.3822925,4129624325.669901,1890252891.668876,1341023280.1393776,47,,
SAMTEX.zim108.2005,9.380678471058825,2402583394.196,4225804681.6968617,2106333150.9023147,1390388099.9355373,80,,
SAMTEX.zim109.2005,9.355216917623496,2265775714.9275327,5691081625.187588,2340369467.9532003,1426149676.8430033,83,,
SAMTEX.zim110.2005,8.689097585179898,488762170.97566444,1539428467.281749,547643006.1739162,264859859.77895126,88,,
SAMTEX.zim111.2005,9.312172239440464,2051975822.8087778,5445267550.458802,1921629646.1145682,852105006.2456648,88,,
SAMTEX.zim112.2005,8.970599006646323,934542392.7514917,3085161706.533582,1092540829.9637766,474393113.1807369,88,,
SAMTEX.zim113.2005,9.124761223537448,1332788459.4288383,2512936985.2674737,1177700732.7079163,469206497.497917,88,,
SAMTEX.zim114.2005,9.136117446275907,1368098750.579676,4487731050.482783,2358330397.1516743,949040081.2859992,88,,
SAMTEX.zim115.2005,8.573462172757456,374508925.7214472,428716605.8632529,40114864.306098714,1021264556.871401,47,,
SAMTEX.zim116.2005,7.034253758692732,10820660.188597085,3104613.3985881885,16851667.227795266,28014535.538142797,88,,
SAMTEX.zim117.2005,6.582545857912906,3824246.324111428,818989.2362152324,5977401.358761113,18282604.220095646,88,,
SAMTEX.zim118.2005,7.000983042820137,10022661.034835191,2276127.6367474725,14656314.164749645,33500291.44911538,88,,
SAMTEX.zim119.2005,6.312526306071506,2053649.4162767814,1137377.7929410639,8387464.2258506715,21825005.301556822,47,,
SAMTEX.zim120.2005,6.638306481144942,4348169.657864805,889468.4106629937,6587257.019217556,19370779.551169783,47,,
SAMTEX.zim121.2005,7.304711161969468,20170244.46687795,14909579.245099358,46442308.05623746,50237723.27444882,86,,
SAMTEX.zim122.2005,6.551653113616602,3561665.3695589695,2274190.4956334503,11431014.007802937,6739599.309417583,47,,
SAMTEX.zim123.2005,8.010476694915573,102441680.66421919,272264808.2759793,214622978.3340532,79942844.92108096,47,,
SAMTEX.zim124.2005,6.941677858231792,8743349.889343899,8946388.312811494,8804607.744461868,13445224.60329844,47,,
SAMTEX.zim125.2005,7.99313514389881,98431735.830602,523925923.4506556,119298900.09509687,66789828.40592077,88,,
SAMTEX.zim126.2005,8.005297324005399,101227223.26527378,654055942.0143408,142080623.26486304,64790649.49098906,47,,
SAMTEX.zim127.2005,8.411951568112721,258197223.68003106,1168600569.7328622,235611761.34226108,188575499.2751972,47,,
SAMTEX.zim128.2005,8.274830659640646,188291475.91055238,827395921.1920063,278900308.26315135,193989202.6698186,88,,
SAMTEX.zim130.2005,8.442568794969821,277056787.97343713,900770656.4612764,348086345.7697958,284001172.5567583,47,,
SAMTEX.zim131.2005,9.136358586006669,1368858591.1567914,3351622010.4973674,1539426311.3948326,1464607325.2034326,47,,
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-30.788144444444445,27.102061111111112
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-30.537755555555556,26.787669444444447
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-30.681283333333333,26.94469722222222
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-30.43564444444445,26.61628055555556
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-31.175422222222224,27.575033333333337
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-31.034172222222224,27.45892222222222
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-31.278366666666667,27.715894444444444
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-30.89347777777778,27.237644444444445
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-30.314672222222224,26.4907
Smithfield South Africa,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,-31.395644444444443,27.898977777777777
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-31.27795,21.300830555555557
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-31.672394444444446,20.921108333333333
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-29.804616666666668,22.855
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-30.73444166666667,21.89110833333333
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-30.084338888888887,22.57138888888889
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-31.14795,21.466941666666663
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-27.85683888888889,24.684166666666663
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-30.86822777777778,21.743055555555557
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-29.234894444444446,23.37
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-26.768505555555553,25.72
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-29.362672222222223,23.235277777777775
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-30.21878333333333,22.413888888888888
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-24.234061111111114,28.006108333333337
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-32.13933888888889,20.4675
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-31.83156111111111,20.7775
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-23.174441666666667,28.948055555555555
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-23.174441666666667,28.948055555555555
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-22.30989444444445,29.718055555555555
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-24.116005555555557,28.123330555555555
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-32.39961666666667,20.20888888888889
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-31.40545,21.189441666666667
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-22.631005555555557,29.510277777777777
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-28.01433888888889,24.621108333333332
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-24.38156111111111,27.85888888888889
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-29.648505555555555,22.997219444444447
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-31.512116666666667,21.058608333333336
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-27.16683888888889,25.334441666666667
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-26.468227777777777,25.98110833333333
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-28.9525,23.61527777777778
South Africa,8.741840311081464,551874479.2002853,2335979673.5494685,708155239.8886791,0.0,104,-28.801005555555555,23.786941666666667
