Site,Skew,Lat,Lon,Is1D,Slope_1_100s
SAMTEX.win018.2006,0.1256445325248164,-22.119366666666668,21.162191666666665,True,-0.1548610972147112
SAMTEX.win020.2006,0.1225204416622561,-22.1782,20.377358333333333,True,-0.3462094455804306
SAMTEX.win024.2006,0.1239166975724632,-22.31064444444445,19.69088888888889,True,-0.4487597927193002
SAMTEX.win037.2006,0.1746674675075172,-22.53183888888889,17.201666666666664,True,-0.3646494290284245
SAMTEX.win038.2006,0.1911764721975262,-22.562116666666668,16.998608333333333,True,-0.6092344364950308
SAMTEX.wita16.2004,0.1511578929022075,-27.060755555555556,26.830083333333334,True,0.9592049928130748
SAMTEX.wita18.2004,0.1733514435584464,-27.05908888888889,26.886475,True,1.2837780485687602
SAMTEX.wita34.2004,0.1835993827675737,-27.038533333333337,27.413974999999997,True,0.8176309846901104
SAMTEX.wita38.2005,0.1381084152073654,-27.029644444444443,27.54814166666667,True,0.3538516862170499
SAMTEX.wita39.2005,0.1997729670150925,-27.028255555555553,27.58036388888889,True,0.4918715732503081
SAMTEX.wita40.2005,0.1026097085994206,-27.02242222222222,27.60814166666667,True,0.4162525731574615
SAMTEX.wita42.2005,0.0919434092897888,-27.019366666666667,27.677583333333335,True,0.9164817489211032
SAMTEX.wita46.2005,0.1912449858745394,-27.00297777777778,27.81980555555555,True,0.831037058408853
SAMTEX.wita48.2005,0.1391218844230191,-26.98742222222222,27.880916666666668,True,0.9879232811188892
SAMTEX.zim101.2005,0.0737079364243744,-22.46545,27.19,True,-0.2589759139222976
SAMTEX.zim102.2005,0.1588916903497698,-22.24295,27.256666666666668,True,-0.3803776666828668
SAMTEX.zim103.2005,0.1811856121014884,-22.11933888888889,27.276666666666667,True,-0.3733241187149336
