Site,File,Skew,Lat,Lon,Is1D
SAMTEX.wita38.2005,SAMTEX.wita38.2005.edi,0.13810841520736547,-27.029644444444443,27.54814166666667,True
SAMTEX.kap024.2003,SAMTEX.kap024.2003.edi,0.13810878966636744,-29.234894444444446,23.37,True
SAMTEX.wita48.2005,SAMTEX.wita48.2005.edi,0.1391218844230191,-26.98742222222222,27.880916666666668,True
SAMTEX.bot412.2005,SAMTEX.bot412.2005.edi,0.13914330781072193,-23.509616666666666,25.773888888888887,True
SAMTEX.mof127.2005,SAMTEX.mof127.2005.edi,0.14019788486674353,-21.093505555555556,27.2875,True
SAMTEX.oka008.2006,SAMTEX.oka008.2006.edi,0.14030785057804396,-19.38136666666667,22.156441666666666,True
SAMTEX.kal014.2008,SAMTEX.kal014.2008.edi,0.14069402022650424,-22.640866666666668,24.168277777777778,True
SAMTEX.GIB018a.true.2008,SAMTEX.GIB018a.true.2008.edi,0.141092977330063,-25.391644444444445,16.37211111111111,True
SAMTEX.zim126.2005,SAMTEX.zim126.2005.edi,0.14116899473585057,-18.728783333333332,25.60194166666667,True
SAMTEX.CPV027.2006,SAMTEX.CPV027.2006.edi,0.14131651808951648,-17.710283333333333,23.860691666666668,True
SAMTEX.dmb101A.2006,SAMTEX.dmb101A.2006.edi,0.14153317773235022,-17.842616666666665,18.000855555555557,True
SAMTEX.kap042.2003,SAMTEX.kap042.2003.edi,0.14259161100950277,-26.768505555555553,25.72,True
SAMTEX.dmb029.2006,SAMTEX.dmb029.2006.edi,0.14277289010430336,-23.283255555555556,19.018219444444444,True
SAMTEX.kap023.2003,SAMTEX.kap023.2003.edi,0.1433298747403871,-29.362672222222223,23.235277777777778,True
SAMTEX.kap017.2003,SAMTEX.kap017.2003.edi,0.14346825571647945,-30.21878333333333,22.413888888888888,True
SAMTEX.san001.2008,SAMTEX.san001.2008.edi,0.14366366403148578,-23.317616666666666,24.43797222222222,True
SAMTEX.RAK011A.2008,SAMTEX.RAK011A.2008.edi,0.14439653728150784,-17.514644444444443,16.165633333333332,True
SAMTEX.mof120.2005,SAMTEX.mof120.2005.edi,0.14567663868824213,-21.323505555555556,26.025,True
SAMTEX.win004.2006,SAMTEX.win004.2006.edi,0.14577328876826204,-20.345644444444442,22.965497222222222,True
PRIDE.ZAM21B_RH_ZAM20B.2011-2012,PRIDE.ZAM21B_RH_ZAM20B.2011-2012.edi,0.1465850622864999,-16.00713888888889,23.336277777777777,True
PRIDE.ZAM011A_RH_ZAM00.2011-2012,PRIDE.ZAM011A_RH_ZAM00.2011-2012.edi,0.14669564023314985,-15.83025,24.99688888888889,True
SAMTEX.ETO013A.2008,SAMTEX.ETO013A.2008.edi,0.14680898075650176,-19.98056111111111,14.975219444444445,True
SAMTEX.bot205.2005,SAMTEX.bot205.2005.edi,0.14743087985279132,-26.57795,26.818608333333334,True
SAMTEX.kim016.2003-2006,SAMTEX.kim016.2003-2006.edi,0.14827860119234262,-29.64433888888889,25.616388888888892,True
SAMTEX.kim411.2004,SAMTEX.kim411.2004.edi,0.1484355516524298,-26.381033333333335,21.563694444444444,True
SAMTEX.kap060.2003,SAMTEX.kap060.2003.edi,0.148547379737916,-24.234061111111114,28.006108333333334,True
SAMTEX.dmb017.2006,SAMTEX.dmb017.2006.edi,0.14865105320295927,-21.19183888888889,18.524441666666664,True
SAMTEX.KXT003A_auto.tru.2008,SAMTEX.KXT003A_auto.tru.2008.edi,0.14932337427208664,-30.537755555555556,26.787669444444447,True
