# ModEM impedance responses for Created with MTMESH
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> -24.79278 22.41878
> 25 241
3.32710E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY  -3.59862E-02  -3.75042E-01   3.94903E-01
2.22866E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX   2.93449E-01   4.68466E-01   4.25710E-01
2.22866E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   3.73195E+00   1.80026E+00   2.12855E-01
2.22866E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -4.09415E+00  -1.53896E+00   2.12855E-01
2.22866E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY  -1.31295E-01  -4.86163E-01   4.25710E-01
1.49287E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX   2.71215E-01   5.12933E-01   4.64985E-01
1.49287E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   3.93235E+00   2.24091E+00   2.32492E-01
1.49287E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -4.32186E+00  -2.03510E+00   2.32492E-01
1.49287E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY  -2.90742E-01  -5.89868E-01   4.64985E-01
1.00000E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX   2.36045E-01   4.84871E-01   5.14072E-01
1.00000E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   4.07299E+00   2.91366E+00   2.57036E-01
1.00000E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -4.56723E+00  -2.64354E+00   2.57036E-01
1.00000E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY  -4.26153E-01  -6.54163E-01   5.14072E-01
2.02496E+03  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.03010E+00  -8.56585E-01   1.00744E-01
2.02496E+03  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   3.98268E-01   4.53517E-01   5.03720E-02
2.02496E+03  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -1.26637E+00  -1.10632E+00   5.03720E-02
2.02496E+03  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   7.51202E-01   9.21483E-01   1.00744E-01
