# ModEM impedance responses for ModEM impedance responses for Created with MTMESH                                                   
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -24.793  22.419
>     25   241
5.498190E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.021750E+00  -9.057208E-01   2.000000E+15
5.498190E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.185071E+00  -2.211564E-01   2.000000E+15
3.682960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.125217E+00   8.554824E-01   2.000000E+15
3.682960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   2.859665E+00   1.626743E+00   2.000000E+15
3.682960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.205456E+00  -8.024404E-01   2.000000E+15
3.682960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.067913E+00  -2.726517E-01   2.000000E+15
2.467030E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.779964E+00   1.022327E+00   2.000000E+15
2.467030E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   3.348391E+00   1.803585E+00   2.000000E+15
2.467030E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.343660E+00  -7.317479E-01   2.000000E+15
2.467030E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   9.745452E-01  -2.701397E-01   2.000000E+15
1.652550E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.396046E+00   1.086266E+00   2.000000E+15
1.652550E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   3.904919E+00   1.890779E+00   2.000000E+15
1.652550E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.453634E+00  -7.142919E-01   2.000000E+15
1.652550E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   9.287810E-01  -2.739293E-01   2.000000E+15
