# ModEM impedance responses for ModEM impedance responses for Created with MTMESH                                                   
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -24.793  22.419
>     25   241
1.356420E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   6.132070E-01   4.568955E-01   2.000000E+15
9.085950E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.620543E+00  -8.579258E-01   2.000000E+15
9.085950E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   7.014928E-01   6.560736E-01   2.000000E+15
9.085950E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -2.423704E+00  -1.525441E+00   2.000000E+15
9.085950E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   7.547389E-01   4.745844E-01   2.000000E+15
6.086240E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.916890E+00  -8.155684E-01   2.000000E+15
6.086240E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   8.640783E-01   7.626874E-01   2.000000E+15
6.086240E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -2.900769E+00  -1.582536E+00   2.000000E+15
6.086240E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   9.017032E-01   4.711026E-01   2.000000E+15
4.076890E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.205274E+00  -6.896756E-01   2.000000E+15
4.076890E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   1.052685E+00   8.859347E-01   2.000000E+15
4.076890E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -3.400640E+00  -1.550925E+00   2.000000E+15
4.076890E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.042871E+00   4.449943E-01   2.000000E+15
2.730900E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.444224E+00  -4.837033E-01   2.000000E+15
2.730900E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   1.274098E+00   1.030274E+00   2.000000E+15
2.730900E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -3.872625E+00  -1.434539E+00   2.000000E+15
2.730900E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.168683E+00   4.020343E-01   2.000000E+15
1.829300E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.588158E+00  -2.043802E-01   2.000000E+15
1.829300E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   1.547445E+00   1.199860E+00   2.000000E+15
1.829300E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -4.263456E+00  -1.242800E+00   2.000000E+15
1.829300E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.283885E+00   3.552597E-01   2.000000E+15
1.225360E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.615420E+00   1.081532E-01   2.000000E+15
1.225360E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   1.893373E+00   1.375340E+00   2.000000E+15
1.225360E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -4.555441E+00  -1.030041E+00   2.000000E+15
1.225360E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.400890E+00   2.935021E-01   2.000000E+15
8.208090E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.509367E+00   4.071506E-01   2.000000E+15
8.208090E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   2.317363E+00   1.516687E+00   2.000000E+15
8.208090E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -4.740556E+00  -8.474764E-01   2.000000E+15
8.208090E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.514338E+00   1.878229E-01   2.000000E+15
5.498190E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.296144E+00   6.455551E-01   2.000000E+15
5.498190E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   2.781366E+00   1.592236E+00   2.000000E+15
5.498190E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -4.860350E+00  -7.340569E-01   2.000000E+15
5.498190E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.578808E+00   2.497000E-02   2.000000E+15
3.682960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.023662E+00   8.079039E-01   2.000000E+15
3.682960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   3.235965E+00   1.602770E+00   2.000000E+15
3.682960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -4.964512E+00  -6.924417E-01   2.000000E+15
3.682960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.550274E+00  -1.591576E-01   2.000000E+15
